product_id_for_member,sku,stock_amount,unlimited_stock,category_id,second_category_id,title,subtitle,body,is_new,attributes,is_legal_notice_read,start_price,reserve_price,buy_now_price,is_sold_in_multiple_quantities,is_shipping_price_per_quantity_sold,fpo_amount,fpo_duration,fpo_to,av_bidders_only,auction_length,auction_end_time,delivery_pickup_allowed,delivery_must_pickup,delivery_use_bookcourier_rates,delivery_bookcourier_is_box,delivery_bookcourier_bag_size,delivery_bookcourier_selected_courier,delivery_bookcourier_service_level,delivery_bookcourier_no_restricted_items,delivery_price,payment_bank_deposit,payment_credit_card,payment_cash,payment_afterpay,payment_other,send_payment_instructions,photo_id_list,display_bold,gallery,gallery_plus,feature,super_feature,donation_recipient,folder,exclude_shipping_promotion,listing_footer_enabled,height_cm,width_cm,length_cm,weight_kg,brand,manufacturer_code,barcode_gtin,update_active_listings
"PR2727","transport marine",1.0000,FALSE,6088,,"History Of Long Range Merchant Shipbuilding Programme Of US Maritime Com Part 2",,"The book From America to United States Part 2

 History of the Long-range Merchant Shipbuilding Programme of the United States Maritime Commission by L.A. Sawyer and William Harry Mitchell continues the exploration of the ambitious shipbuilding program initiated by the U.S. Maritime Commission. 

This second part delves deeper into the types of ships constructed, the technological advancements made, and the program's broader impact on the maritime industry and wartime efforts.
Published in 1981 by the World Ship Society,

 this volume is a valuable resource for maritime historians and enthusiasts

Publisher: World Ship Society

Binding: Paperback

104 pages good++++",FALSE,,TRUE,18.00,18.00,,FALSE,FALSE,,1 day,,FALSE,5 day,,TRUE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL Only;2.00=Drop Off Whanganui Central - NOT RURAL.;0.00=Pick up No Cost Or Combined Shipping;11.0=P O Box Inc Waiheke Island and Stewart Island;1.0=Postage after paying full post on the first item;",TRUE,TRUE,FALSE,FALSE,,TRUE,2025-03-29 10.57.16.jpg;2025-03-29 10.57.23.jpg;2025-03-29 10.57.34.jpg;2025-03-29 10.57.37.jpg;2025-03-29 10.57.40.jpg;2025-03-29 10.57.43.jpg;2025-03-29 10.57.46.jpg;2025-03-29 10.57.48.jpg;2025-03-29 10.57.54.jpg;2025-03-29 10.57.57.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"week 9",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2728","transport marine",1.0000,FALSE,6088,,"History Of Long Range Merchant Shipbuilding Programme Of US Maritime Com Part 4",,"History Of Long Range Merchant Shipbuilding Programme Of US Maritime Com Part 4

It seems that From America to United States: Part 4: History of the Long-range Merchant Shipbuilding Programme of the United States Maritime Commission by L.A. Sawyer and William Harry Mitchell is part of the same series that explores the ambitious shipbuilding program initiated by the U.S. Maritime Commission

 This volume is a valuable resource for maritime historians and enthusiasts

Publisher: World Ship Society

Binding: Paperback

140 pages good++++",FALSE,,TRUE,18.00,18.00,,FALSE,FALSE,,1 day,,FALSE,5 day,,TRUE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL Only;2.00=Drop Off Whanganui Central - NOT RURAL.;0.00=Pick up No Cost Or Combined Shipping;11.0=P O Box Inc Waiheke Island and Stewart Island;1.0=Postage after paying full post on the first item;",TRUE,TRUE,FALSE,FALSE,,TRUE,2025-03-29 10.59.05.jpg;2025-03-29 10.59.12.jpg;2025-03-29 10.59.19.jpg;2025-03-29 10.59.20.jpg;2025-03-29 10.59.21.jpg;2025-03-29 10.59.23.jpg;2025-03-29 10.59.25.jpg;2025-03-29 10.59.27.jpg;2025-03-29 10.59.28.jpg;2025-03-29 10.59.30.jpg;2025-03-29 10.59.36.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"week 9",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2729","transport marine",1.0000,FALSE,6088,,"History Of Long Range Merchant Shipbuilding Programme Of US Maritime Com Part 3",,"History Of Long Range Merchant Shipbuilding Programme Of US Maritime Com Part 3


The book From America to United States: Part 3: History of the Long-range Merchant Shipbuilding Programme of the United States Maritime Commission by L.A. Sawyer and William Harry Mitchell continues the detailed exploration of the U.S. Maritime Commission's ambitious shipbuilding program. 

This part focuses on the specific merchant ship types built under the program, their designs, and their roles in both commercial and wartime contexts.

Published in 1984 by the World Ship Society

Publisher: World Ship Society

Binding Paperback

112 pages good+++",FALSE,,TRUE,18.00,18.00,,FALSE,FALSE,,1 day,,FALSE,5 day,,TRUE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL Only;2.00=Drop Off Whanganui Central - NOT RURAL.;0.00=Pick up No Cost Or Combined Shipping;11.0=P O Box Inc Waiheke Island and Stewart Island;1.0=Postage after paying full post on the first item;",TRUE,TRUE,FALSE,FALSE,,TRUE,2025-03-29 10.58.09.jpg;2025-03-29 10.58.21.jpg;2025-03-29 10.58.28.jpg;2025-03-29 10.58.31.jpg;2025-03-29 10.58.34.jpg;2025-03-29 10.58.37.jpg;2025-03-29 10.58.40.jpg;2025-03-29 10.58.41.jpg;2025-03-29 10.58.45.jpg;2025-03-29 10.58.46.jpg;2025-03-29 10.58.48.jpg;2025-03-29 10.58.55.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"week 9",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2730","hunting new zealand",1.0000,FALSE,4659,,"Hunt the Wild Blue Yonder New Zealand with big game in Africa and North America.",,"The book Hunt the Wild Blue Yonder by Keith Severinsen is a fascinating read for hunting enthusiasts. It combines stories of hunting adventures in New Zealand with big game expeditions in Africa and North America. 

The book is illustrated with photographs, both in color and black-and-white, taken by the author himself. 

Published in 1990 by David Bateman Ltd., it remains a classic for those interested in hunting and outdoor exploration.

Hardback wear to dustjacket 173 pages 

Internally in good+++ condition",FALSE,,TRUE,12.00,12.00,14.00,FALSE,FALSE,14.00,1 day,,FALSE,5 day,,TRUE,FALSE,FALSE,,,,,,"8.00=Nationwide Courier Tracked - NON RURAL No P O Box;14.00=14;2.00=Whanganui, Non-Rural;1.00=Combine with another item you've paid shipping on;0.00=Nationwide, Standard;11.00=Nationwide, Standard;",TRUE,TRUE,FALSE,FALSE,,TRUE,2025-03-29 20.07.49.jpg;2025-03-29 20.06.07.jpg;2025-03-29 20.06.12.jpg;2025-03-29 20.06.23.jpg;2025-03-29 20.06.33.jpg;2025-03-29 20.06.45.jpg;2025-03-29 20.06.53.jpg;2025-03-29 20.07.02.jpg;2025-03-29 20.07.16.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"week 9",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2731","transport new zealand",1.0000,FALSE,1819,,"New Plymouth Tramways  A History 1916 - 1954",,"New Plymouth Tramways  A History 1916 - 1954 

Card covered 64 pages

Large format book

Many historic photos",FALSE,,TRUE,25.00,25.00,,FALSE,FALSE,,1 day,,FALSE,5 day,,TRUE,FALSE,FALSE,,,,,,"8.00=Nationwide Courier Tracked - NON RURAL No P O Box;14.00=Nationwide Courier Tracked - RURAL Only;2.00=Drop Off Whanganui Central - NOT RURAL.;1.00=Postage after paying full post on the first item;0.00=Pick up No Cost;11.00=POBox Waiheke Island Stewart Island Pleasant Point;",TRUE,TRUE,FALSE,FALSE,,TRUE,2025-03-29 20.29.39.jpg;2025-03-29 20.29.51.jpg;2025-03-29 20.30.19.jpg;2025-03-29 20.30.22.jpg;2025-03-29 20.30.23.jpg;2025-03-29 20.30.25.jpg;2025-03-29 20.30.27.jpg;2025-03-29 20.30.34.jpg;2025-03-29 20.30.40.jpg;2025-03-29 20.30.45.jpg;2025-03-29 20.30.51.jpg;2025-03-29 20.31.00.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"week 9",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2732","local history Early Pioneers",1.0000,FALSE,1817,,"Tiraumea -  The History of Tiraumea and Districts Including Rakaunui",,"Tiraumea. The History of Tiraumea and Districts Including Rakaunui

Located in the Tararua District of New Zealand, is beautifully chronicled in a book compiled by Ngaire Burns and edited by Jill White.

 This work captures the transformation of the area from its early days of settlers arriving by sailing boats and navigating harsh conditions, to the modern era of cars, tractors, electricity, and advanced communication systems. It also delves into the social fabric of the community, highlighting activities like cricket, rugby, tennis, and dances that shaped the character of this rural district

Hardback 

Many photos 444 pages comprehensive index Maps etc

Hard to find book

good++++

Has some childrens names on the inside cover - see photo",FALSE,,TRUE,80.00,80.00,,FALSE,FALSE,,1 day,,FALSE,5 day,,TRUE,FALSE,FALSE,,,,,,"8.50=Nationwide Courier Tracked - NON RURAL No P O Box;14.00=Nationwide Courier Tracked - RURAL Only;2.00=Drop Off Whanganui Central - NOT RURAL.;1.00=Combine with another item you've paid shipping on;0.00=Pick up No Cost;11.00=POBox Waiheke Island Stewart Island Pleasant Point;",TRUE,TRUE,FALSE,FALSE,,TRUE,2025-03-29 20.19.31.jpg;2025-03-29 20.19.40.jpg;2025-03-29 20.19.51.jpg;2025-03-29 20.20.20.jpg;2025-03-29 20.20.27.jpg;2025-03-29 20.20.32.jpg;2025-03-29 20.20.37.jpg;2025-03-29 20.20.40.jpg;2025-03-29 20.20.43.jpg;2025-03-29 20.20.47.jpg;2025-03-29 20.20.51.jpg;2025-03-29 20.20.55.jpg;2025-03-29 20.21.02.jpg;2025-03-29 20.21.04.jpg;2025-03-29 20.21.08.jpg;2025-03-29 20.19.59.jpg;2025-03-29 20.21.40-1.jpg;2025-03-29 20.22.03.jpg;2025-03-29 20.22.22.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"HIGHEST STOCK",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2733","local history Early Pioneers",1.0000,FALSE,1817,,"A Most Noble Anchorage A Story of Russell and the Bay of Islands 210pgs Hardback",,"A Most Noble Anchorage A Story of Russell and the Bay of Islands by Marie King 

This book explores the fascinating history of Russell (formerly known as Kororareka) and the Bay of Islands in New Zealand.

 It covers events from the pre-Waitangi Treaty era, through the lively days of whaling ships and Māori wars, to the present day. 

The author spent 15 years researching and writing this detailed account, making it a valuable resource for understanding the region's rich history.

Vg Condition 

Many photos engravings and a coprehensive index",FALSE,,TRUE,45.00,45.00,,FALSE,FALSE,,1 day,,FALSE,5 day,,TRUE,FALSE,FALSE,,,,,,"8.50=Nationwide Courier Tracked - NON RURAL No P O Box;14.00=Nationwide Courier Tracked - RURAL Only;2.00=Drop Off Whanganui Central - NOT RURAL.;1.00=Postage after paying full post on the first item;0.00=Pick up No Cost;11.00=POBox Waiheke Island Stewart Island Pleasant Point;",TRUE,TRUE,FALSE,FALSE,,TRUE,2025-03-29 20.15.40.jpg;2025-03-29 20.15.49.jpg;2025-03-29 20.16.05.jpg;2025-03-29 20.16.15.jpg;2025-03-29 20.16.20.jpg;2025-03-29 20.16.26.jpg;2025-03-29 20.16.35.jpg;2025-03-29 20.16.41.jpg;2025-03-29 20.16.46.jpg;2025-03-29 20.16.49.jpg;2025-03-29 20.16.50.jpg;2025-03-29 20.16.52.jpg;2025-03-29 20.16.59.jpg;2025-03-29 20.17.06.jpg;2025-03-29 20.17.12.jpg;2025-03-29 20.17.16.jpg;2025-03-29 20.17.23.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"HIGHEST STOCK",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2734","Natural history New Zealand",1.0000,FALSE,1817,,"Tuatara - The Biology and Conservation of a Venerable survivor",,"Tuatara - The Biology and Conservation of a Venerable survivor

Hardback 583 pages

Ex library but Good++++ Comprehensive index

Pick up virtually any textbook on vertebrate evolution and you will find mention of the curious reptile known as tuatara (Sphenodon). The special evolutionary status of tuatara as the last of the rhynchocephalians – one of the four orders of living reptiles – is unquestioned. Wild members of the sole living species are now restricted to a few dozen remote islands around the New Zealand coast, where for several centuries they have been observed and studied by humans. But are tuatara really unchanged ‘living fossils’, or close relatives of dinosaurs, as sometimes portrayed?

Tuatara Biology and Conservation of a venerable survivor
This is the first detailed monograph for decades about this enigmatic reptile, and the first to be illustrated in colour throughout. The evolution, natural history and conservation of tuatara are covered in comprehensive detail, providing a resource for the specialist yet in a style accessible to a wide readership. The special place of tuatara in Māori and popular culture is also considered. Tuatara have survived alongside humans for more than 700 years, though with their numbers much reduced: what are their future prospects in a globally changing world?",FALSE,,TRUE,20.00,20.00,26.00,FALSE,FALSE,1.00,1 day,,FALSE,5 day,,TRUE,FALSE,FALSE,,,,,,"8.50=Nationwide, Non-Rural;14.00=Nationwide Courier Tracked - RURAL Only;2.00=Drop Off Whanganui Central - NOT RURAL.;1.00=Combine with another item you've paid shipping on;0.00=Pick up No Cost;11.00=POBox Waiheke Island Stewart Island Pleasant Point;",TRUE,TRUE,FALSE,FALSE,,TRUE,2025-03-29 20.14.09.jpg;2025-03-29 20.14.18.jpg;2025-03-29 20.14.22.jpg;2025-03-29 20.14.25.jpg;2025-03-29 20.14.29.jpg;2025-03-29 20.14.32.jpg;2025-03-29 20.14.36.jpg;2025-03-29 20.14.38.jpg;2025-03-29 20.14.42.jpg;2025-03-29 20.14.47.jpg;2025-03-29 20.14.53.jpg;2025-03-29 20.14.58.jpg;2025-03-29 20.15.02.jpg;2025-03-29 20.15.03.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"week 9",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2736","art new zealand",1.0000,FALSE,6595,,"Hundertwasser The Painter King With The Five Skins",,"Hundertwasser  The Painter-King with the Five Skins by Pierre Restany is a fascinating exploration of the life and philosophy of Friedensreich Hundertwasser, an Austrian artist and architect known for his unique approach to art and ecology. 

The book delves into Hundertwasser's concept of the ""five skins,"" which represent layers of human existence: the epidermis (our physical skin), clothing, housing, social environment, and the global environment. These layers reflect his belief in harmony between humans, nature, and creativity.

Cardcovered 

Good++++",FALSE,,TRUE,16.00,16.00,20.00,FALSE,FALSE,,1 day,,FALSE,5 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Shipping  .... Waterproofed  Bubblewrapped Package;13.0=N.Z.Post  RURAL DELIVERY Tracked;0.0=Pick up No Cost;2.0=drop off Wanganui central, no rural drop off;1.0=Postage after paying full post on the first item;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",TRUE,TRUE,FALSE,FALSE,,TRUE,2025-03-29 20.05.09.jpg;2025-03-29 20.05.24.jpg;2025-03-29 20.05.28.jpg;2025-03-29 20.05.30.jpg;2025-03-29 20.05.32.jpg;2025-03-29 20.05.36.jpg;2025-03-29 20.05.41.jpg;2025-03-29 20.05.48.jpg;2025-03-29 20.05.50.jpg;2025-03-29 20.05.52.jpg;2025-03-29 20.05.53.jpg;2025-03-29 20.05.55.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"week 24",TRUE,FALSE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2737","War New Zealand",1.0000,FALSE,1820,,"World War One  New Zealand Nurses Tell Their Stories Make Her Praises Heard Afar",,"Paperback - large format - 368 pages

Published 2017

Very good condition

The book details the tremendous battles these nurses had to face to get recognition and support which often came from the wives of highly placed military personnel, and other women of means and influence. The accounts in this book are based on diaries, newspaper reports and other sources. In spite of censorship, the diaries describe, often in graphic detail, the efforts that the NZ nurses made, not only in hospitals but also as ambulance drivers who needed a particular form of daring-do. The war did not only take place in Egypt, Gallipoli, France and Belgium, but also in the mountains of Serbia and Macedonia with their forms of deprivation.


This book finally details the enormous contribution that New Zealand women made to the World War One effort, especially as nurses and nurse aides, but also as the supporters of those nurses, both in NZ and in the UK. Jane Tolerton reckons that at least 600 nurses/nurse aides went to help in that war. Precise figures are hard to obtain because many nurses worked in British and Australian medical corps, such as the Voluntary Aid Detachments which were specifically British units of 24 volunteers, often used as nurse aides. Although women had obtained the right to vote, there was still huge resistance to women taking part in a war, even from the Minister of Defence, the Hon. James Allen. This was particularly frustrating for Maori women who had always supported their men in battle very closely.",FALSE,,TRUE,28.00,28.00,35.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.00=Shipping  .... Waterproofed  Bubblewrapped Package;14.00=N.Z.Post  RURAL DELIVERY Tracked;0.0=Pick up No Cost;2.0=drop off Wanganui central, no rural drop off;11.0=POBox Waiheke Island Stewart Island Pleasant Point;1.0=Postage after paying full post on the first item;",TRUE,TRUE,FALSE,FALSE,,TRUE,2021-05-09 16.45.02.jpg;2021-05-09 16.45.11.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"week 23",TRUE,FALSE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2738","hunting new zealand",2.0000,FALSE,4659,,"Ken Cuthbertson's Two Dogs and a Rifle Hunting In The Whanganui Hinterland",,"Featuring the wild boar, one of the most dangerous and unpredictable of all game animals … the author was only sixteen when he shot his first board in the Te Tuhi valley, forty miles from Wanganui … for the next forty years the wild pigs of this remote and rugged area provided him with exciting, often dangerous sport.

Ken Cuthbertson's Two Dogs and a Rifle is a classic book published in 1968, exploring themes of hunting and the outdoors. It's considered a gem for enthusiasts of the genre, with vivid illustrations and engaging storytelling

This is a reprinted copy 1990 

Cardcovered Good++++

180 pages with photos",FALSE,,TRUE,18.00,18.00,26.00,FALSE,FALSE,26.00,1 day,,FALSE,5 day,,TRUE,FALSE,FALSE,,,,,,"7.50=Nationwide Courier Tracked - NON RURAL No P O Box;14.00=Nationwide Courier Tracked - RURAL Only;2.00=Drop Off Whanganui Central - NOT RURAL.;1.00=Combine with another item you've paid shipping on;0.00=Pick up No Cost;11.00=POBox Waiheke Island Stewart Island Pleasant Point;",TRUE,TRUE,FALSE,FALSE,,TRUE,2025-04-02 19.24.37.jpg;2025-04-02 19.24.50.jpg;2025-04-02 19.25.07.jpg;2025-04-02 19.25.09.jpg;2025-04-02 19.25.16.jpg;2025-04-02 19.25.27.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"week 9",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2739","art kiwi new zealand",1.0000,FALSE,1815,,"History of Kiwis In New Zealand and Paintings Ray Harris Ching 189 pages",,"History of Kiwis In New Zealand + Paintings Ray Harris Ching 


Only in the islands of New Zealand are these ancient and curious birds - the kiwis - found, and this book brings together much that has been learned since their earliest sightings to the present time.

 The series of paintings and drawings by Ray Harris-Ching reveal kiwis in original and unexpected ways.

 The book is founded on a great deal of research and field trips, and describes in detail the way of life, habits and visual characteristics of kiwis as well as offering a history of the bird's discovery, its importance to the Maori and its place as a symbol and object of great affection in the hearts of New Zealanders.

 
189 pages with 75 colour and black and white illustrations 


Hard back with dust-jacket, good +++  Has a small repair in the dustjacket, and an owners stamp on 2 pages 

Does have some age spotting on the first blank page and the title page due to the only 2 poor low quality pages in the book

34 x 28cm

Large book - low reserve",FALSE,,TRUE,24.00,24.00,28.00,FALSE,FALSE,,1 day,,FALSE,5 day,,FALSE,FALSE,FALSE,,,,,,"10.0=well packed postage Non Rural;15.00=RURAL DELIVERY ONLY;0.0=Pick up No Cost;1.0=Postage after paying full post on the first item;12.0=POBox Waiheke Island Stewart Island Pleasant Point;2.0=Drop Off Whanganui Central - NOT RURAL.;",TRUE,TRUE,FALSE,FALSE,,TRUE,2023-01-06 10.03.23.jpg;2023-01-06 10.04.19.jpg;2023-01-06 10.04.02.jpg;2023-01-06 10.04.15.jpg;2023-01-06 10.04.37.jpg;2023-01-06 10.04.48.jpg;2023-01-06 10.04.24.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"Week 27",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2740","local history  dunedin  The Story Of Otago",1.0000,FALSE,1817,,"A Journey through Otago in 1872 by Anthony Trollope 368 pages",,"Anthony Trollope  landed at Bluff to begin a two-month tour of the colony. Trollope had spent the previous year in Australia and in 1873 he published a two-volume book about his travels, Australia and New Zealand. 

His overall impression of New Zealand was positive and consistent with other contemporary views. 

As part of the British Empire, New Zealand had the potential to become a new and improved version of England.

 Maori were seen as a dying race, on the brink of melting away in the face of inevitable progress.

Hardback 368 pages 

Published 1947 - No dustjacket - well bound",FALSE,,TRUE,20.00,20.00,28.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.00=Nationwide Courier Tracked - NON RURAL No P O Box;14.00=N.Z.Post  RURAL DELIVERY Tracked;0.0=Pick up No Cost;2.0=drop off Wanganui central, no rural drop off;1.0=Postage after paying full post on the first item;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",TRUE,TRUE,FALSE,FALSE,,TRUE,2023-06-25 09.04.53.jpg;2023-06-25 09.05.02.jpg;2023-06-25 09.05.05.jpg;2023-06-25 09.05.17.jpg;2023-06-25 09.05.24.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"Week 27",TRUE,FALSE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2741","hunting new zealand",1.0000,FALSE,4659,,"Hunting for a Hobby Trevor Bentley - New Zealand Dear Stalking",,"Hunting for a Hobby is Trevor Bentley’s first foray into book writing, however having contributed stories to hunting magazines in the past he is no stranger to writing.

In his book, Trevor portrays the struggles and successes of an ‘average’ New Zealand hunter, providing accounts of his public land hunts for red deer, wapiti, tahr and chamois, where he uses skills and lessons taught to him by his father, Trevor Bentley Senior. You get the sense the author has great respect for Trevor Senior, and the following quote by him is used to close out the book: “You won’t shoot any deer sitting in front of the television son”.

As the author points out, hunting successes are few and far between and just like in real life this book is more about all those weekends spent hunting when skills are learned and failure is more common than not.

The highlights include chapters about securing a trophy 10 1/4″ chamois buck in the Copland Valley, South Westland (on the same trip he proposed to his now wife, Mel), shooting a 12 1/2″ bull tahr while solo and deep in the Southern Alps, and taking a representative wapiti-type bull in the Dark River block during the Fiordland wapiti bugle of 2009.


2011
Halcyon Press
Softcover, 160 pages, colour illustrations

Good++++",FALSE,,TRUE,18.00,18.00,22.00,FALSE,FALSE,22.00,1 day,,FALSE,5 day,,TRUE,FALSE,FALSE,,,,,,"8.00=Nationwide Courier Tracked - NON RURAL No P O Box;14.00=Nationwide Courier Tracked - RURAL Only;2.00=Drop Off Whanganui Central - NOT RURAL.;1.00=Combine with another item you've paid shipping on;0.00=Pick up No Cost;11.00=POBox Waiheke Island Stewart Island Pleasant Point;",TRUE,TRUE,FALSE,FALSE,,TRUE,2025-04-02 19.17.36.jpg;2025-04-02 19.17.45.jpg;2025-04-02 19.17.56.jpg;2025-04-02 19.18.04.jpg;2025-04-02 19.18.13.jpg;2025-04-02 19.18.32.jpg;2025-04-02 19.18.43.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"week 9",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2743","hunting new zealand",1.0000,FALSE,4659,,"Top Class Trophy Of Each Of New Zealand's Big Game Animals  Grand Slam Hunting",,"Alain Jorion is a renowned hunter who achieved the remarkable feat of completing a ""Grand Slam"" in New Zealand. 

This involves successfully hunting all of New Zealand's big game animal species. His accomplishments have been celebrated in the hunting community, and he has shared his experiences



1994 Halcyon Press
Hardback 112 pages, colour illustrations

Good++++",FALSE,,TRUE,20.00,20.00,26.00,FALSE,FALSE,26.00,1 day,,FALSE,5 day,,TRUE,FALSE,FALSE,,,,,,"8.00=Nationwide Courier Tracked - NON RURAL No P O Box;14.00=Nationwide Courier Tracked - RURAL Only;2.00=Drop Off Whanganui Central - NOT RURAL.;1.00=Combine with another item you've paid shipping on;0.00=Pick up No Cost;11.00=POBox Waiheke Island Stewart Island Pleasant Point;",TRUE,TRUE,FALSE,FALSE,,TRUE,2025-04-02 19.23.04.jpg;2025-04-02 19.23.13.jpg;2025-04-02 19.23.19.jpg;2025-04-02 19.23.23.jpg;2025-04-02 19.23.25.jpg;2025-04-02 19.23.36.jpg;2025-04-02 19.23.47.jpg;2025-04-02 19.23.55.jpg;2025-04-02 19.24.05.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"week 9",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2744","War New Zealand",1.0000,FALSE,1952,,"Lieutenant-Colonel Duncan's escape from  German underground reprisal camp Posen",,"Underground from Posen by Michael Duncan is a gripping account of Lieutenant-Colonel Duncan's escape from a German underground reprisal camp in Posen, Poland, during World War II. 

The book not only details his daring escape but also provides insights into the Glosters' stand at Cassel in 1940, an event of significant historical importance

1954 second edition  192 pages

Vg condition",FALSE,,TRUE,26.00,26.00,35.00,FALSE,FALSE,38.00,1 day,,FALSE,5 day,,TRUE,FALSE,FALSE,,,,,,"New shipping template 5",TRUE,TRUE,FALSE,FALSE,,TRUE,2025-04-02 19.20.38.jpg;2025-04-02 19.20.51.jpg;2025-04-02 19.21.04.jpg;2025-04-02 19.21.12.jpg;2025-04-02 19.21.39.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"week 9",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2745","local history  dunedin",1.0000,FALSE,1817,,"Te Waimatemate - History of Waimate County and Borough",,"Te Waimatemate History of Waimate County and Borough

Te Waimatemate covers all aspects of the growth and history of the county and borough, roading, local government, the breaking up of the big estates, agricultural and pastoral, tramsport and communications, provision of public utilities, churches, health, and welfare services together with education, cultural, sporting and recreational activities

Authored by William Greenwood and published in 1986


Hardback 363 pages VG / Excellent condition",FALSE,,TRUE,45.00,45.00,60.00,FALSE,FALSE,60.00,1 day,,FALSE,5 day,,FALSE,FALSE,FALSE,,,,,,"8.00=Nationwide Courier Tracked - NON RURAL No P O Box;14.00=N.Z.Post  RURAL DELIVERY Tracked;0.0=Pick up No Cost;2.0=drop off Wanganui central, no rural drop off;1.0=Postage after paying full post on the first item;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",TRUE,TRUE,FALSE,FALSE,,TRUE,2025-04-02 19.19.00.jpg;2025-04-02 19.20.17.jpg;2025-04-02 19.19.06.jpg;2025-04-02 19.19.22.jpg;2025-04-02 19.19.36.jpg;2025-04-02 19.19.41-1.jpg;2025-04-02 19.19.49.jpg;2025-04-02 19.20.05.jpg;2025-04-02 19.20.09.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"HIGHEST STOCK",TRUE,FALSE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2746","Gold New Zealand Pioneers Early History",1.0000,FALSE,1817,,"The Waihi Beach Story - Its Politics Places and People",,"The Waihi Beach Story: Its Politics, Places, and People was authored by Hank Hanlen and published in 1999. 

It provides a historical account of the development of Waihi Beach, covering its early settlement, key events, and the organizations that shaped its growth up to 1995

softcover 96  pages  in V Good condition

Very Clean pages no inscriptions

 
Thanks for looking",FALSE,,TRUE,20.00,20.00,26.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"7.50=Tracked postage Non Rural;13.00=Rural Delivery TRACKED;2.0=drop of wanganui central city - local - Not Rural;0.0=COMBINED postage Please email After Auctions;11.0=P O Box Inc Waiheke Island and Stewart Island;1.0=Postage after paying full post on the first item;",TRUE,TRUE,FALSE,FALSE,,TRUE,2025-04-02 19.16.28.jpg;2025-04-02 19.15.23.jpg;2025-04-02 19.15.33.jpg;2025-04-02 19.16.06.jpg;2025-04-02 19.16.46.jpg;2025-04-02 19.16.53.jpg;2025-04-02 19.17.21.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"week 9",TRUE,FALSE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
