product_id_for_member,sku,stock_amount,unlimited_stock,category_id,second_category_id,title,subtitle,body,is_new,attributes,is_legal_notice_read,start_price,reserve_price,buy_now_price,is_sold_in_multiple_quantities,is_shipping_price_per_quantity_sold,fpo_amount,fpo_duration,fpo_to,av_bidders_only,auction_length,auction_end_time,delivery_pickup_allowed,delivery_must_pickup,delivery_use_bookcourier_rates,delivery_bookcourier_is_box,delivery_bookcourier_bag_size,delivery_bookcourier_selected_courier,delivery_bookcourier_service_level,delivery_bookcourier_no_restricted_items,delivery_price,payment_bank_deposit,payment_credit_card,payment_cash,payment_afterpay,payment_other,send_payment_instructions,photo_id_list,display_bold,gallery,gallery_plus,feature,super_feature,donation_recipient,folder,exclude_shipping_promotion,listing_footer_enabled,height_cm,width_cm,length_cm,weight_kg,brand,manufacturer_code,barcode_gtin,update_active_listings
"PR1730108871","children golden book",1.0000,FALSE,6661,,"Little golden book 9 of 31 $1 Reserve",,"Little golden book 9 of 31 $1 Reserve",FALSE,,TRUE,1.00,1.00,4.00,FALSE,FALSE,4.00,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"7.50=Courier Tracked - NON RURAL   NO P O BOX;14.00=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;11.00=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Drop Off Whanganui Central - NOT RURAL.;11.00=P O Box Address - NZ POST;0.0=Pick up No Cost;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-08 19.27.22.jpg;2025-10-08 19.27.14.jpg;2025-10-08 19.27.28.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"$1 reserve",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108874","children golden book",1.0000,FALSE,6661,,"Little golden book 12 of 31 $1 Reserve",,"Little golden book 12 of 31 $1 Reserve",FALSE,,TRUE,1.00,1.00,4.00,FALSE,FALSE,4.00,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"7.50=Courier Tracked - NON RURAL   NO P O BOX;14.00=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;11.00=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Drop Off Whanganui Central - NOT RURAL.;11.00=P O Box Address - NZ POST;0.0=Pick up No Cost;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-08 19.28.43.jpg;2025-10-08 19.28.37.jpg;2025-10-08 19.28.52.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"$1 reserve",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108876","children golden book",1.0000,FALSE,6661,,"Little golden book 14 of 31 $1 Reserve",,"Little golden book 14 of 31 $1 Reserve",FALSE,,TRUE,1.00,1.00,4.00,FALSE,FALSE,4.00,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"7.50=Courier Tracked - NON RURAL   NO P O BOX;14.00=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;11.00=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Drop Off Whanganui Central - NOT RURAL.;11.00=P O Box Address - NZ POST;0.0=Pick up No Cost;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-08 19.29.33.jpg;2025-10-08 19.29.27.jpg;2025-10-08 19.29.40.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"$1 reserve",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108880","children golden book",1.0000,FALSE,6661,,"Little golden book 18 of 31 $1 Reserve",,"Little golden book 18 of 31 $1 Reserve",FALSE,,TRUE,1.00,1.00,4.00,FALSE,FALSE,4.00,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"7.50=Courier Tracked - NON RURAL   NO P O BOX;14.00=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;11.00=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Drop Off Whanganui Central - NOT RURAL.;11.00=P O Box Address - NZ POST;0.0=Pick up No Cost;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-08 19.31.43.jpg;2025-10-08 19.31.35.jpg;2025-10-08 19.31.49.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"$1 reserve",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108889","children golden book",1.0000,FALSE,6661,,"Little golden book 27 of 31 $1 Reserve",,"Little golden book 27 of 31 $1 Reserve",FALSE,,TRUE,1.00,1.00,4.00,FALSE,FALSE,4.00,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"7.50=Courier Tracked - NON RURAL   NO P O BOX;14.00=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;11.00=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Drop Off Whanganui Central - NOT RURAL.;11.00=P O Box Address - NZ POST;0.0=Pick up No Cost;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-08 19.37.35.jpg;2025-10-08 19.37.27.jpg;2025-10-08 19.37.42.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"$1 reserve",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108893","local history Early Pioneers",1.0000,FALSE,1817,,"History Of Electric Power In New Zealand 1880 To 1990 Politics & Engineering",,"People, Politics and Power Stations: Electric Power Generation in New Zealand 1880–1990

This comprehensive volume explores the evolution of electric power generation in New Zealand from its earliest beginnings in the late 19th century through to the end of the 20th century
The book is divided into three major parts, each chronicling a distinct era in New Zealand’s power history. It begins with the formative years, highlighting the influence of early governments and the planning systems that laid the groundwork for future expansion. The second part examines the interwar years and the rise of state involvement, including landmark projects such as the Waitaki River schemes and the development of the National Grid. The final section focuses on post-war consolidation, including the Clyde Dam and broader social and environmental considerations.



Includes detailed chapters on

- The Planning System
- The First Liberal Government
- The Ward Era
- The Massey Era
- Municipal Government
- Executive Government
- New Zealand and Britain
- The Maori
- Natural and Built Environment
- The State's Social Network and Economic Role
- The Waitaki River Developments
- Manapouri Schemes
- The National Grid A and B
- The Clyde
- The Church
- Conclusion

Published in 1991, this edition captures over a century of transformation in New Zealand’s energy landscape. 

Softcover  
Pages: 316 pages
Condition VG

Keywords: electric power new zealand hydro stations politics infrastructure history john martin energy generation waitaki manapouri clyde dam national grid maori government",FALSE,,TRUE,35.00,35.00,42.00,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"0.00=Nationwide, Economy;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-12 09.43.33.jpg;2025-10-12 09.43.43.jpg;2025-10-12 09.43.52.jpg;2025-10-12 09.43.59.jpg;2025-10-12 09.44.06.jpg;2025-10-12 09.44.20.jpg;2025-10-12 09.44.31.jpg;2025-10-12 09.44.35.jpg;2025-10-12 09.44.41.jpg;2025-10-12 09.44.49.jpg;2025-10-12 09.44.57.jpg;2025-10-12 09.45.05.jpg;2025-10-12 09.45.12.jpg;2025-10-12 09.45.20.jpg;2025-10-12 09.45.27.jpg;2025-10-12 09.45.38.jpg;2025-10-12 09.45.42.jpg;2025-10-12 09.45.49.jpg;2025-10-12 09.46.01.jpg;2025-10-12 09.46.08.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"Dec25",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108894","hunting new zealand",1.0000,FALSE,4659,,"Shooting Smarter With The 22 Rifle Hunting Rabbits Possums Goats & Wallabies",,"Shooting Smarter with the .22 Rifle

This guide provides practical information for small game hunting and shooting using a .22RF rifle. Written by Brad Parkes, it covers firearm licensing, equipment selection, shooting techniques, and hunting strategies for a range of animals in New Zealand. The author draws on over 30 years of experience in the field and has contributed to publications such as Rod & Rifle and NZ Guns & Hunting.

The book begins with steps for obtaining a firearm licence and advice on choosing a suitable .22RF rifle. It explains the differences between open and telescopic sights and includes a section on ammunition types and ballistics. Readers are guided through sighting in, shooting methods, and rifle maintenance.

The hunting section includes gear recommendations, tips for gaining access to hunting areas, and detailed chapters on hunting specific animals including rabbit, hare, possum, wallaby, goat, and deer. It also covers dressing out game and the use of gun dogs.

Contents:
- Acknowledgements  
- Introduction  
- Getting Your Firearm Licence  
- Selecting Your .22RF Rifle  
- Open And Telescopic Sights  
- .22RF Ammunition And Ballistics  
- Sighting In And Shooting  
- Rifle Care  
- Small Game Hunting Gear  
- Gaining Access For Hunting  
- Rabbit  
- Hare  
- Possum  
- Wallaby  
- Goat  
- Deer  
- Dressing Out Game  
- Gun Dogs  
- Appendix  

Softcover  2004 
Pages: 128  
Condition VG 
Keywords: 22 rifle shooting smarter brad parkes hunting new zealand small game rabbit possum wallaby goat deer firearm licence gun dog ballistics telescopic sights",FALSE,,TRUE,26.00,26.00,32.00,FALSE,FALSE,32.00,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.50=Courier Tracked - NON RURAL   NO P O BOX;14.00=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;11.00=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Drop Off Whanganui Central - NOT RURAL.;11.00=P O Box Address - NZ POST;0.0=Pick up No Cost;6.0=Posted with stamps NOT TRACKED No BubbleWrap;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-12 09.52.56.jpg;2025-10-12 09.53.15.jpg;2025-10-12 09.53.26.jpg;2025-10-12 09.53.35.jpg;2025-10-12 09.53.41.jpg;2025-10-12 09.54.01.jpg;2025-10-12 09.54.11.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 43",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108896","nz garden",1.0000,FALSE,6838,,"New Zealand Invasive Species Manual And Plant Pest  Biosecurity Guide",,"National Pest Plant Accord

This spiral-bound manual provides a comprehensive reference for identifying pest plants in New Zealand. Published in September 2006, it was produced as part of the country’s biosecurity efforts to prevent the spread of invasive plant species. The guide includes photographs and descriptions of plants that are banned from sale, propagation, and distribution across New Zealand.

The manual is intended for use by environmental professionals, regional councils, and members of the public involved in land management or conservation. It outlines the impact of invasive species on ecosystems and provides clear instructions on how to identify and report them. The introduction page confirms that all listed species are present in New Zealand and subject to strict control measures under the National Pest Plant Accord.


The booklet is designed for practical use, with clear layout and durable spiral binding. It is suitable for fieldwork, educational settings, and policy reference. All photographs are copyrighted by Biosecurity New Zealand unless otherwise credited.

Pocketsized

Softcovered Spiral bound
Pages unnumbered  
Condition: vg

Keywords: Pest Plants New Zealand Biosecurity Invasive Species Environmental Guide Ludwigia Primrose Willow Regional Council Control Manual NPPA",FALSE,,TRUE,26.00,26.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.50=Courier Tracked - NON RURAL   NO P O BOX;14.00=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;11.00=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Drop Off Whanganui Central - NOT RURAL.;11.00=P O Box Address - NZ POST;0.0=Pick up No Cost;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-12 09.54.34.jpg;2025-10-12 09.54.43.jpg;2025-10-12 09.54.50.jpg;2025-10-12 09.54.53.jpg;2025-10-12 09.54.57.jpg;2025-10-12 09.55.01.jpg;2025-10-12 09.55.06.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 43",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108897","toy",1.0000,FALSE,2695,,"Vintage Sandasonic Walkie Talkies  With Foam Insert & Original Box 1970's",,"Vintage Sandasonic Walkie Talkies Model No.7703

This listing is for a pair of vintage Sandasonic walkie talkies, Model No.7703, presented in their original foam insert and box. Manufactured in the 1970s, these devices feature solid state electronic equipment and operate with five transistors. 

The box shows signs of wear, including creases and tears, consistent with age. The walkie talkies themselves appear in good condition, with no visible cracks or damage to the casing. These units were originally marketed as powerful communication tools for short-range use and are now considered collectible items due to their retro design and historical value.

While the original batteries are no longer functional, the units are intact and retain their vintage charm. The foam insert securely holds both devices, and the packaging includes the Sandasonic branding and model details. These walkie talkies are ideal for collectors of vintage electronics or those interested in retro communication devices.



Date Of Manufacture: 1970s  
Condition Working but limited range

**Keywords**  
Sandasonic Walkie Talkies Model 7703 Vintage Electronics AM FM Transistor Retro Solid State 1970s Collectible Communication Device Original Box Foam Insert",FALSE,,TRUE,10.00,10.00,18.00,FALSE,FALSE,18.00,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.50=Courier Tracked - NON RURAL   NO P O BOX;14.00=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;11.00=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Drop Off Whanganui Central - NOT RURAL.;11.00=P O Box Address - NZ POST;0.0=Pick up No Cost OR -  BUY NOW FREE POSTAGE;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-12 19.01.09.jpg;2025-10-12 19.00.52.jpg;2025-10-12 19.01.49.jpg;2025-10-12 19.02.10.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 43",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108902","cards",1.0000,FALSE,4931,,"Superstars of Wrestling cards",,"card 1",TRUE,,TRUE,2.00,2.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"6.00=Courier Tracked - NON RURAL   NO P O BOX;10.00=RURAL ONLY  NO PO BOXES;0.50=Combine with another item you've paid shipping on;7.50=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Whanganui, Standard;7.50=P O Box Address - NZ POST;0.0=Pick up No Cost;4.0=Posted with stamps NOT TRACKED No BubbleWrap;",FALSE,TRUE,TRUE,TRUE,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 43",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108903","local history Early Pioneers",1.0000,FALSE,1817,,"1870's OWAKA  - Tang of the Bush by Kathleen Keene - Catlins Area",,"Tang of the Bush by Kathleen Keene.

 Kathleen Keene grew up as a girl on her father's farm in the bush country of Catlins near to the township of Owaka.

 She married The Reverend Percy Keene, a Presbyterian Minister and after his death his death, lived with her father in Queenstown. Following her return from a trip overseas, Mrs Keene set herself the loving task of completing the story of her father's adventurous life in the bush country around Owaka.

- From the Foreword of this book by John Chisholm 1966.

Hardback 2nd Edition 1967 150 pages


This book is a simple biography in the form of re-miniscences, of ""Bob Mc-Latchie,"" a widely known pioneer, and the authors own father. His parents came out to Milton from Scotland in the 1850's - 1860's and the real meat of the story lies in his winning by ballot a block of virgin bush in the Owaka district, when the Seddon Government was breaking in new lands.

Although there are many facts and incidents recorded, the real value of the book lies in its authenticity as a social document. Here in detail is an account of the primitive beginnings of a New Zealand farm. As a teenager, McLatchie carried his first supplies into the bush, felled his first clear-ing, came to know and under-stand the natural life of the rain forest, and by tremen-dous personal effort changed a rotting forest on the hills into a productive farm. There is an incredible simplicity about it all. One man against the giant trees, finding food with a gun, creating a warm fellowship with others scattered through the bush.

Hardback Good++++

Previous owners name inside cover

Well Bound",FALSE,,TRUE,20.00,20.00,28.00,FALSE,FALSE,28.00,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.50=Nationwide Courier Tracked - NON RURAL No P O Box;14.00=Nationwide Courier Tracked - RURAL Only;1.00=Combine with another item you've paid shipping on;9.50=P O Box Address - NZ POST;2.00=Drop Off Whanganui Central - NOT RURAL.;9.50=Waiheke Island Or Stewart Island Or Pleasant Point;",FALSE,TRUE,TRUE,TRUE,,TRUE,P1020505.JPG;P1020500.JPG;P1020502.JPG;P1020504.JPG;P1020499.JPG;P1020501.JPG;P1020503.JPG,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 45",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108907","local history Early Pioneers",1.0000,FALSE,1817,,"The Local History Of Stirling & Inch Clutha By Alma Rutherford + Maps & Photos",,"The Inch The Reproduction And Update Of The Story Of Stirling And Inch Clutha

This updated edition by Alma R. Rutherford presents a comprehensive history of Stirling and Inch Clutha, two significant regions in South Otago, New Zealand. Originally published in 1958 and later revised, the book combines historical research, personal accounts, and visual documentation to trace the development of these communities from early settlement through to the late 20th century.

The book includes detailed maps and a wide range of illustrations, such as portraits, churches, schools, and historical buildings, offering readers a visual journey through the region’s transformation. Rutherford’s narrative covers the social, agricultural, and infrastructural changes that shaped the area, with particular attention to land use, river management, and community institutions.


This edition is self-published, reflecting Rutherford’s commitment to preserving local history. It is ideal for genealogists, local historians, and collectors of New Zealand regional publications. The book’s structure and extensive illustration list make it a valuable reference for anyone researching South Otago’s development.

Softcover  
Published 1998  
224 Pages  

Check out the contents page and Illustration page in the photos

Keywords:  
Stirling Inch Clutha Alma Rutherford South Otago History Beekeeper Club George Fish James Kovral Bush Regional Development Agriculture Churches Schools Illustrations Maps Spiral Bound 1998 New Zealand

Good++++",FALSE,,TRUE,26.00,26.00,35.00,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.50=Courier Tracked - NON RURAL   NO P O BOX;14.00=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;11.00=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Drop Off Whanganui Central - NOT RURAL.;11.00=P O Box Address - NZ POST;0.0=Pick up No Cost;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-26 16.11.38.jpg;2025-10-26 16.10.09.jpg;2025-10-26 16.10.17.jpg;2025-10-26 16.10.25.jpg;2025-10-26 16.10.36.jpg;2025-10-26 16.10.45.jpg;2025-10-26 16.11.08.jpg;2025-10-26 16.11.17.jpg;2025-10-26 16.11.42.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"Dec25",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108909","garden",1.0000,FALSE,6838,,"Identification Guide For New Zealand Common Weeds  -  435 Colour Photos",,"Guide Identification of New Zealand Common Weeds In Colour -

 By E A Upritchard 125 pages 

Cardcovered

Ex library 

some wear externally but internally good++++",FALSE,,TRUE,18.00,18.00,18.00,FALSE,FALSE,20.00,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"7.50=Nationwide Courier Tracked - NON RURAL No P O Box;14.00=Nationwide Courier Tracked - RURAL Only;1.00=Combine with another item you've paid shipping on;11.00=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Drop Off Whanganui Central - NOT RURAL.;11.00=P O Box Address - NZ POST;0.0=Pick up No Cost;",FALSE,TRUE,TRUE,TRUE,,TRUE,P1030039.JPG;P1030040.JPG;P1030041.JPG;P1030042.JPG;P1030043.JPG;P1030044.JPG;P1030045.JPG,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 45",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
